Data,Preço,Sigla
28/09/2021,95521.11466,Real Estate Company
29/09/2021,95521.11466,Real Estate Company
30/09/2021,95521.11466,Real Estate Company
1/10/2021,95521.11466,Real Estate Company
2/10/2021,95521.11466,Real Estate Company
3/10/2021,95521.11466,Real Estate Company
4/10/2021,95521.11466,Real Estate Company
5/10/2021,95521.11466,Real Estate Company
6/10/2021,95521.11466,Real Estate Company
7/10/2021,95521.11466,Real Estate Company
8/10/2021,95521.11466,Real Estate Company
9/10/2021,95521.11466,Real Estate Company
10/10/2021,95521.11466,Real Estate Company
11/10/2021,95521.11466,Real Estate Company
12/10/2021,95521.11466,Real Estate Company
13/10/2021,95521.11466,Real Estate Company
14/10/2021,95521.11466,Real Estate Company
15/10/2021,95521.11466,Real Estate Company
16/10/2021,95521.11466,Real Estate Company
17/10/2021,95521.11466,Real Estate Company
18/10/2021,95521.11466,Real Estate Company
19/10/2021,95521.11466,Real Estate Company
20/10/2021,95521.11466,Real Estate Company
21/10/2021,95521.11466,Real Estate Company
22/10/2021,95521.11466,Real Estate Company
23/10/2021,95521.11466,Real Estate Company
24/10/2021,95521.11466,Real Estate Company
25/10/2021,95521.11466,Real Estate Company
26/10/2021,95521.11466,Real Estate Company
27/10/2021,95521.11466,Real Estate Company
28/10/2021,95521.11466,Real Estate Company
29/10/2021,95521.11466,Real Estate Company
30/10/2021,95521.11466,Real Estate Company
31/10/2021,95521.11466,Real Estate Company
1/11/2021,95521.11466,Real Estate Company
2/11/2021,95521.11466,Real Estate Company
3/11/2021,95521.11466,Real Estate Company
4/11/2021,95521.11466,Real Estate Company
5/11/2021,95521.11466,Real Estate Company
6/11/2021,95521.11466,Real Estate Company
7/11/2021,95521.11466,Real Estate Company
8/11/2021,95521.11466,Real Estate Company
9/11/2021,95521.11466,Real Estate Company
10/11/2021,95521.11466,Real Estate Company
11/11/2021,95521.11466,Real Estate Company
12/11/2021,95521.11466,Real Estate Company
13/11/2021,95521.11466,Real Estate Company
14/11/2021,95521.11466,Real Estate Company
15/11/2021,95521.11466,Real Estate Company
16/11/2021,95521.11466,Real Estate Company
17/11/2021,95521.11466,Real Estate Company
18/11/2021,95521.11466,Real Estate Company
19/11/2021,95521.11466,Real Estate Company
20/11/2021,95521.11466,Real Estate Company
21/11/2021,95521.11466,Real Estate Company
22/11/2021,95521.11466,Real Estate Company
23/11/2021,95521.11466,Real Estate Company
24/11/2021,95521.11466,Real Estate Company
25/11/2021,95521.11466,Real Estate Company
26/11/2021,95521.11466,Real Estate Company
27/11/2021,95521.11466,Real Estate Company
28/11/2021,95521.11466,Real Estate Company
29/11/2021,95521.11466,Real Estate Company
30/11/2021,95521.11466,Real Estate Company
1/12/2021,95521.11466,Real Estate Company
2/12/2021,95521.11466,Real Estate Company
3/12/2021,95521.11466,Real Estate Company
4/12/2021,95521.11466,Real Estate Company
5/12/2021,95521.11466,Real Estate Company
6/12/2021,95521.11466,Real Estate Company
7/12/2021,95521.11466,Real Estate Company
8/12/2021,95521.11466,Real Estate Company
9/12/2021,95521.11466,Real Estate Company
10/12/2021,95521.11466,Real Estate Company
11/12/2021,95521.11466,Real Estate Company
12/12/2021,95521.11466,Real Estate Company
13/12/2021,95521.11466,Real Estate Company
14/12/2021,95521.11466,Real Estate Company
15/12/2021,95521.11466,Real Estate Company
16/12/2021,95521.11466,Real Estate Company
17/12/2021,95521.11466,Real Estate Company
18/12/2021,95521.11466,Real Estate Company
19/12/2021,95521.11466,Real Estate Company
20/12/2021,95521.11466,Real Estate Company
21/12/2021,95521.11466,Real Estate Company
22/12/2021,95521.11466,Real Estate Company
23/12/2021,95521.11466,Real Estate Company
24/12/2021,95521.11466,Real Estate Company
25/12/2021,95521.11466,Real Estate Company
26/12/2021,95521.11466,Real Estate Company
27/12/2021,95521.11466,Real Estate Company
28/12/2021,95521.11466,Real Estate Company
29/12/2021,95521.11466,Real Estate Company
30/12/2021,95521.11466,Real Estate Company
31/12/2021,98395.37649,Real Estate Company
1/1/2022,98395.37649,Real Estate Company
2/1/2022,98395.37649,Real Estate Company
3/1/2022,98395.37649,Real Estate Company
4/1/2022,98395.37649,Real Estate Company
5/1/2022,98395.37649,Real Estate Company
6/1/2022,98395.37649,Real Estate Company
7/1/2022,98395.37649,Real Estate Company
8/1/2022,98395.37649,Real Estate Company
9/1/2022,98395.37649,Real Estate Company
10/1/2022,98395.37649,Real Estate Company
11/1/2022,98395.37649,Real Estate Company
12/1/2022,98395.37649,Real Estate Company
13/01/2022,98395.37649,Real Estate Company
14/01/2022,98395.37649,Real Estate Company
15/01/2022,98395.37649,Real Estate Company
16/01/2022,98395.37649,Real Estate Company
17/01/2022,98395.37649,Real Estate Company
18/01/2022,98395.37649,Real Estate Company
19/01/2022,98395.37649,Real Estate Company
20/01/2022,98395.37649,Real Estate Company
21/01/2022,98395.37649,Real Estate Company
22/01/2022,98395.37649,Real Estate Company
23/01/2022,98395.37649,Real Estate Company
24/01/2022,98395.37649,Real Estate Company
25/01/2022,98395.37649,Real Estate Company
26/01/2022,98395.37649,Real Estate Company
27/01/2022,98395.37649,Real Estate Company
28/01/2022,98395.37649,Real Estate Company
29/01/2022,98395.37649,Real Estate Company
30/01/2022,98395.37649,Real Estate Company
31/01/2022,98395.37649,Real Estate Company
1/2/2022,98395.37649,Real Estate Company
2/2/2022,98395.37649,Real Estate Company
3/2/2022,98395.37649,Real Estate Company
4/2/2022,98395.37649,Real Estate Company
5/2/2022,98395.37649,Real Estate Company
6/2/2022,98395.37649,Real Estate Company
7/2/2022,98395.37649,Real Estate Company
8/2/2022,98395.37649,Real Estate Company
9/2/2022,98395.37649,Real Estate Company
10/2/2022,98395.37649,Real Estate Company
11/2/2022,98395.37649,Real Estate Company
12/2/2022,98395.37649,Real Estate Company
13/02/2022,98395.37649,Real Estate Company
14/02/2022,98395.37649,Real Estate Company
15/02/2022,98395.37649,Real Estate Company
16/02/2022,98395.37649,Real Estate Company
17/02/2022,98395.37649,Real Estate Company
18/02/2022,98395.37649,Real Estate Company
19/02/2022,98395.37649,Real Estate Company
20/02/2022,98395.37649,Real Estate Company
21/02/2022,98395.37649,Real Estate Company
22/02/2022,98395.37649,Real Estate Company
23/02/2022,98395.37649,Real Estate Company
24/02/2022,98395.37649,Real Estate Company
25/02/2022,98395.37649,Real Estate Company
26/02/2022,98395.37649,Real Estate Company
27/02/2022,98395.37649,Real Estate Company
28/02/2022,98395.37649,Real Estate Company
1/3/2022,98395.37649,Real Estate Company
2/3/2022,98395.37649,Real Estate Company
3/3/2022,98395.37649,Real Estate Company
4/3/2022,98395.37649,Real Estate Company
5/3/2022,98395.37649,Real Estate Company
6/3/2022,98395.37649,Real Estate Company
7/3/2022,98395.37649,Real Estate Company
8/3/2022,98395.37649,Real Estate Company
9/3/2022,98395.37649,Real Estate Company
10/3/2022,98395.37649,Real Estate Company
11/3/2022,98395.37649,Real Estate Company
12/3/2022,98395.37649,Real Estate Company
13/03/2022,98395.37649,Real Estate Company
14/03/2022,98395.37649,Real Estate Company
15/03/2022,98395.37649,Real Estate Company
16/03/2022,98395.37649,Real Estate Company
17/03/2022,98395.37649,Real Estate Company
18/03/2022,98395.37649,Real Estate Company
19/03/2022,98395.37649,Real Estate Company
20/03/2022,98395.37649,Real Estate Company
21/03/2022,98395.37649,Real Estate Company
22/03/2022,98395.37649,Real Estate Company
23/03/2022,98395.37649,Real Estate Company
24/03/2022,98395.37649,Real Estate Company
25/03/2022,98395.37649,Real Estate Company
26/03/2022,98395.37649,Real Estate Company
27/03/2022,98395.37649,Real Estate Company
28/03/2022,98395.37649,Real Estate Company
29/03/2022,98395.37649,Real Estate Company
30/03/2022,98395.37649,Real Estate Company
31/03/2022,98395.37649,Real Estate Company
1/4/2022,98395.37649,Real Estate Company
2/4/2022,98395.37649,Real Estate Company
3/4/2022,98395.37649,Real Estate Company
4/4/2022,98395.37649,Real Estate Company
5/4/2022,98395.37649,Real Estate Company
6/4/2022,98395.37649,Real Estate Company
7/4/2022,98395.37649,Real Estate Company
8/4/2022,98395.37649,Real Estate Company
9/4/2022,98395.37649,Real Estate Company
10/4/2022,98395.37649,Real Estate Company
11/4/2022,98395.37649,Real Estate Company
12/4/2022,98395.37649,Real Estate Company
13/04/2022,98395.37649,Real Estate Company
14/04/2022,98395.37649,Real Estate Company
15/04/2022,98395.37649,Real Estate Company
16/04/2022,98395.37649,Real Estate Company
17/04/2022,98395.37649,Real Estate Company
18/04/2022,98395.37649,Real Estate Company
19/04/2022,98395.37649,Real Estate Company
20/04/2022,98395.37649,Real Estate Company
21/04/2022,98395.37649,Real Estate Company
22/04/2022,98395.37649,Real Estate Company
23/04/2022,98395.37649,Real Estate Company
24/04/2022,98395.37649,Real Estate Company
25/04/2022,98395.37649,Real Estate Company
26/04/2022,98395.37649,Real Estate Company
27/04/2022,98395.37649,Real Estate Company
28/04/2022,98395.37649,Real Estate Company
29/04/2022,98395.37649,Real Estate Company
30/04/2022,98395.37649,Real Estate Company
1/5/2022,98395.37649,Real Estate Company
2/5/2022,98395.37649,Real Estate Company
3/5/2022,98395.37649,Real Estate Company
4/5/2022,98395.37649,Real Estate Company
5/5/2022,98395.37649,Real Estate Company
6/5/2022,98395.37649,Real Estate Company
7/5/2022,98395.37649,Real Estate Company
8/5/2022,98395.37649,Real Estate Company
9/5/2022,98395.37649,Real Estate Company
10/5/2022,98395.37649,Real Estate Company
11/5/2022,98395.37649,Real Estate Company
12/5/2022,98395.37649,Real Estate Company
13/05/2022,98395.37649,Real Estate Company
14/05/2022,98395.37649,Real Estate Company
15/05/2022,98395.37649,Real Estate Company
16/05/2022,98395.37649,Real Estate Company
17/05/2022,98395.37649,Real Estate Company
18/05/2022,98395.37649,Real Estate Company
19/05/2022,98395.37649,Real Estate Company
20/05/2022,98395.37649,Real Estate Company
21/05/2022,98395.37649,Real Estate Company
22/05/2022,98395.37649,Real Estate Company
23/05/2022,98395.37649,Real Estate Company
24/05/2022,98395.37649,Real Estate Company
25/05/2022,98395.37649,Real Estate Company
26/05/2022,98395.37649,Real Estate Company
27/05/2022,98395.37649,Real Estate Company
28/05/2022,98395.37649,Real Estate Company
29/05/2022,98395.37649,Real Estate Company
30/05/2022,98395.37649,Real Estate Company
31/05/2022,98395.37649,Real Estate Company
1/6/2022,98395.37649,Real Estate Company
2/6/2022,98395.37649,Real Estate Company
3/6/2022,98395.37649,Real Estate Company
4/6/2022,98395.37649,Real Estate Company
5/6/2022,98395.37649,Real Estate Company
6/6/2022,98395.37649,Real Estate Company
7/6/2022,98395.37649,Real Estate Company
8/6/2022,98395.37649,Real Estate Company
9/6/2022,98395.37649,Real Estate Company
10/6/2022,98395.37649,Real Estate Company
11/6/2022,98395.37649,Real Estate Company
12/6/2022,98395.37649,Real Estate Company
13/06/2022,98395.37649,Real Estate Company
14/06/2022,98395.37649,Real Estate Company
15/06/2022,98395.37649,Real Estate Company
16/06/2022,98395.37649,Real Estate Company
17/06/2022,98395.37649,Real Estate Company
18/06/2022,98395.37649,Real Estate Company
19/06/2022,98395.37649,Real Estate Company
20/06/2022,98395.37649,Real Estate Company
21/06/2022,98395.37649,Real Estate Company
22/06/2022,98395.37649,Real Estate Company
23/06/2022,98395.37649,Real Estate Company
24/06/2022,98395.37649,Real Estate Company
25/06/2022,98395.37649,Real Estate Company
26/06/2022,98395.37649,Real Estate Company
27/06/2022,98395.37649,Real Estate Company
28/06/2022,98395.37649,Real Estate Company
29/06/2022,98395.37649,Real Estate Company
30/06/2022,105424.8023,Real Estate Company
1/7/2022,105424.8023,Real Estate Company
2/7/2022,105424.8023,Real Estate Company
3/7/2022,105424.8023,Real Estate Company
4/7/2022,105424.8023,Real Estate Company
5/7/2022,105424.8023,Real Estate Company
6/7/2022,105424.8023,Real Estate Company
7/7/2022,105424.8023,Real Estate Company
8/7/2022,105424.8023,Real Estate Company
9/7/2022,105424.8023,Real Estate Company
10/7/2022,105424.8023,Real Estate Company
11/7/2022,105424.8023,Real Estate Company
12/7/2022,105424.8023,Real Estate Company
13/07/2022,105424.8023,Real Estate Company
14/07/2022,105424.8023,Real Estate Company
15/07/2022,105424.8023,Real Estate Company
16/07/2022,105424.8023,Real Estate Company
17/07/2022,105424.8023,Real Estate Company
18/07/2022,105424.8023,Real Estate Company
19/07/2022,105424.8023,Real Estate Company
20/07/2022,105424.8023,Real Estate Company
21/07/2022,105424.8023,Real Estate Company
22/07/2022,105424.8023,Real Estate Company
23/07/2022,105424.8023,Real Estate Company
24/07/2022,105424.8023,Real Estate Company
25/07/2022,105424.8023,Real Estate Company
26/07/2022,105424.8023,Real Estate Company
27/07/2022,105424.8023,Real Estate Company
28/07/2022,105424.8023,Real Estate Company
29/07/2022,105424.8023,Real Estate Company
30/07/2022,105424.8023,Real Estate Company
31/07/2022,105424.8023,Real Estate Company
1/8/2022,105424.8023,Real Estate Company
2/8/2022,105424.8023,Real Estate Company
3/8/2022,105424.8023,Real Estate Company
4/8/2022,105424.8023,Real Estate Company
5/8/2022,105424.8023,Real Estate Company
6/8/2022,105424.8023,Real Estate Company
7/8/2022,105424.8023,Real Estate Company
8/8/2022,105424.8023,Real Estate Company
9/8/2022,105424.8023,Real Estate Company
10/8/2022,105424.8023,Real Estate Company
11/8/2022,105424.8023,Real Estate Company
12/8/2022,105424.8023,Real Estate Company
13/08/2022,105424.8023,Real Estate Company
14/08/2022,105424.8023,Real Estate Company
15/08/2022,105424.8023,Real Estate Company
16/08/2022,105424.8023,Real Estate Company
17/08/2022,105424.8023,Real Estate Company
18/08/2022,105424.8023,Real Estate Company
19/08/2022,105424.8023,Real Estate Company
20/08/2022,105424.8023,Real Estate Company
21/08/2022,105424.8023,Real Estate Company
22/08/2022,105424.8023,Real Estate Company
23/08/2022,105424.8023,Real Estate Company
24/08/2022,105424.8023,Real Estate Company
25/08/2022,105424.8023,Real Estate Company
26/08/2022,105424.8023,Real Estate Company
27/08/2022,105424.8023,Real Estate Company
28/08/2022,105424.8023,Real Estate Company
29/08/2022,105424.8023,Real Estate Company
30/08/2022,105424.8023,Real Estate Company
31/08/2022,105424.8023,Real Estate Company
1/9/2022,105424.8023,Real Estate Company
2/9/2022,105424.8023,Real Estate Company
3/9/2022,105424.8023,Real Estate Company
4/9/2022,105424.8023,Real Estate Company
5/9/2022,105424.8023,Real Estate Company
6/9/2022,105424.8023,Real Estate Company
7/9/2022,105424.8023,Real Estate Company
8/9/2022,105424.8023,Real Estate Company
9/9/2022,105424.8023,Real Estate Company
10/9/2022,105424.8023,Real Estate Company
11/9/2022,105424.8023,Real Estate Company
12/9/2022,105424.8023,Real Estate Company
13/09/2022,105424.8023,Real Estate Company
14/09/2022,105424.8023,Real Estate Company
15/09/2022,105424.8023,Real Estate Company
16/09/2022,105424.8023,Real Estate Company
17/09/2022,105424.8023,Real Estate Company
18/09/2022,105424.8023,Real Estate Company
19/09/2022,105424.8023,Real Estate Company
20/09/2022,105424.8023,Real Estate Company
21/09/2022,105424.8023,Real Estate Company
22/09/2022,105424.8023,Real Estate Company
23/09/2022,105424.8023,Real Estate Company
24/09/2022,105424.8023,Real Estate Company
25/09/2022,105424.8023,Real Estate Company
26/09/2022,105424.8023,Real Estate Company
27/09/2022,105424.8023,Real Estate Company
28/09/2022,105424.8023,Real Estate Company
29/09/2022,105424.8023,Real Estate Company
30/09/2022,105424.8023,Real Estate Company
1/10/2022,105424.8023,Real Estate Company
2/10/2022,105424.8023,Real Estate Company
3/10/2022,105424.8023,Real Estate Company
4/10/2022,105424.8023,Real Estate Company
5/10/2022,105424.8023,Real Estate Company
6/10/2022,105424.8023,Real Estate Company
7/10/2022,105424.8023,Real Estate Company
8/10/2022,105424.8023,Real Estate Company
9/10/2022,105424.8023,Real Estate Company
10/10/2022,105424.8023,Real Estate Company
11/10/2022,105424.8023,Real Estate Company
12/10/2022,105424.8023,Real Estate Company
13/10/2022,105424.8023,Real Estate Company
14/10/2022,105424.8023,Real Estate Company
15/10/2022,105424.8023,Real Estate Company
16/10/2022,105424.8023,Real Estate Company
17/10/2022,105424.8023,Real Estate Company
18/10/2022,105424.8023,Real Estate Company
19/10/2022,105424.8023,Real Estate Company
20/10/2022,105424.8023,Real Estate Company
21/10/2022,105424.8023,Real Estate Company
22/10/2022,105424.8023,Real Estate Company
23/10/2022,105424.8023,Real Estate Company
24/10/2022,105424.8023,Real Estate Company
25/10/2022,105424.8023,Real Estate Company
26/10/2022,105424.8023,Real Estate Company
27/10/2022,105424.8023,Real Estate Company
28/10/2022,105424.8023,Real Estate Company
29/10/2022,105424.8023,Real Estate Company
30/10/2022,105424.8023,Real Estate Company
31/10/2022,105424.8023,Real Estate Company
1/11/2022,105424.8023,Real Estate Company
2/11/2022,105424.8023,Real Estate Company
3/11/2022,105424.8023,Real Estate Company
4/11/2022,105424.8023,Real Estate Company
5/11/2022,105424.8023,Real Estate Company
6/11/2022,105424.8023,Real Estate Company
7/11/2022,105424.8023,Real Estate Company
8/11/2022,105424.8023,Real Estate Company
9/11/2022,105424.8023,Real Estate Company
10/11/2022,105424.8023,Real Estate Company
11/11/2022,105424.8023,Real Estate Company
12/11/2022,105424.8023,Real Estate Company
13/11/2022,105424.8023,Real Estate Company
14/11/2022,105424.8023,Real Estate Company
15/11/2022,105424.8023,Real Estate Company
16/11/2022,105424.8023,Real Estate Company
17/11/2022,105424.8023,Real Estate Company
18/11/2022,105424.8023,Real Estate Company
19/11/2022,105424.8023,Real Estate Company
20/11/2022,105424.8023,Real Estate Company
21/11/2022,105424.8023,Real Estate Company
22/11/2022,105424.8023,Real Estate Company
23/11/2022,105424.8023,Real Estate Company
24/11/2022,105424.8023,Real Estate Company
25/11/2022,105424.8023,Real Estate Company
26/11/2022,105424.8023,Real Estate Company
27/11/2022,105424.8023,Real Estate Company
28/11/2022,105424.8023,Real Estate Company
29/11/2022,105424.8023,Real Estate Company
30/11/2022,105424.8023,Real Estate Company
1/12/2022,105424.8023,Real Estate Company
2/12/2022,105424.8023,Real Estate Company
3/12/2022,105424.8023,Real Estate Company
4/12/2022,105424.8023,Real Estate Company
5/12/2022,105424.8023,Real Estate Company
6/12/2022,105424.8023,Real Estate Company
7/12/2022,105424.8023,Real Estate Company
8/12/2022,105424.8023,Real Estate Company
9/12/2022,105424.8023,Real Estate Company
10/12/2022,105424.8023,Real Estate Company
11/12/2022,105424.8023,Real Estate Company
12/12/2022,105424.8023,Real Estate Company
13/12/2022,105424.8023,Real Estate Company
14/12/2022,105424.8023,Real Estate Company
15/12/2022,105424.8023,Real Estate Company
16/12/2022,105424.8023,Real Estate Company
17/12/2022,105424.8023,Real Estate Company
18/12/2022,105424.8023,Real Estate Company
19/12/2022,105424.8023,Real Estate Company
20/12/2022,105424.8023,Real Estate Company
21/12/2022,105424.8023,Real Estate Company
22/12/2022,105424.8023,Real Estate Company
23/12/2022,105424.8023,Real Estate Company
24/12/2022,105424.8023,Real Estate Company
25/12/2022,105424.8023,Real Estate Company
26/12/2022,105424.8023,Real Estate Company
27/12/2022,105424.8023,Real Estate Company
28/12/2022,105424.8023,Real Estate Company
29/12/2022,105424.8023,Real Estate Company
30/12/2022,105424.8023,Real Estate Company
31/12/2022,117039.0613,Real Estate Company
1/1/2023,117039.0613,Real Estate Company
2/1/2023,117039.0613,Real Estate Company
3/1/2023,117039.0613,Real Estate Company
4/1/2023,117039.0613,Real Estate Company
5/1/2023,117039.0613,Real Estate Company
6/1/2023,117039.0613,Real Estate Company
7/1/2023,117039.0613,Real Estate Company
8/1/2023,117039.0613,Real Estate Company
9/1/2023,117039.0613,Real Estate Company
10/1/2023,117039.0613,Real Estate Company
11/1/2023,117039.0613,Real Estate Company
12/1/2023,117039.0613,Real Estate Company
13/01/2023,117039.0613,Real Estate Company
14/01/2023,117039.0613,Real Estate Company
15/01/2023,117039.0613,Real Estate Company
16/01/2023,117039.0613,Real Estate Company
17/01/2023,117039.0613,Real Estate Company
18/01/2023,117039.0613,Real Estate Company
19/01/2023,117039.0613,Real Estate Company
20/01/2023,117039.0613,Real Estate Company
21/01/2023,117039.0613,Real Estate Company
22/01/2023,117039.0613,Real Estate Company
23/01/2023,117039.0613,Real Estate Company
24/01/2023,117039.0613,Real Estate Company
25/01/2023,117039.0613,Real Estate Company
26/01/2023,117039.0613,Real Estate Company
27/01/2023,117039.0613,Real Estate Company
28/01/2023,117039.0613,Real Estate Company
29/01/2023,117039.0613,Real Estate Company
30/01/2023,117039.0613,Real Estate Company
31/01/2023,117039.0613,Real Estate Company
1/2/2023,117039.0613,Real Estate Company
2/2/2023,117039.0613,Real Estate Company
3/2/2023,117039.0613,Real Estate Company
4/2/2023,117039.0613,Real Estate Company
5/2/2023,117039.0613,Real Estate Company
6/2/2023,117039.0613,Real Estate Company
7/2/2023,117039.0613,Real Estate Company
8/2/2023,117039.0613,Real Estate Company
9/2/2023,117039.0613,Real Estate Company
10/2/2023,117039.0613,Real Estate Company
11/2/2023,117039.0613,Real Estate Company
12/2/2023,117039.0613,Real Estate Company
13/02/2023,117039.0613,Real Estate Company
14/02/2023,117039.0613,Real Estate Company
15/02/2023,117039.0613,Real Estate Company
16/02/2023,117039.0613,Real Estate Company
17/02/2023,117039.0613,Real Estate Company
18/02/2023,117039.0613,Real Estate Company
19/02/2023,117039.0613,Real Estate Company
20/02/2023,117039.0613,Real Estate Company
21/02/2023,117039.0613,Real Estate Company
22/02/2023,117039.0613,Real Estate Company
23/02/2023,117039.0613,Real Estate Company
24/02/2023,117039.0613,Real Estate Company
25/02/2023,117039.0613,Real Estate Company
26/02/2023,117039.0613,Real Estate Company
27/02/2023,117039.0613,Real Estate Company
28/02/2023,117039.0613,Real Estate Company
1/3/2023,117039.0613,Real Estate Company
2/3/2023,117039.0613,Real Estate Company
3/3/2023,117039.0613,Real Estate Company
4/3/2023,117039.0613,Real Estate Company
5/3/2023,117039.0613,Real Estate Company
6/3/2023,117039.0613,Real Estate Company
7/3/2023,117039.0613,Real Estate Company
8/3/2023,117039.0613,Real Estate Company
9/3/2023,117039.0613,Real Estate Company
10/3/2023,117039.0613,Real Estate Company
11/3/2023,117039.0613,Real Estate Company
12/3/2023,117039.0613,Real Estate Company
13/03/2023,117039.0613,Real Estate Company
14/03/2023,117039.0613,Real Estate Company
15/03/2023,117039.0613,Real Estate Company
16/03/2023,117039.0613,Real Estate Company
17/03/2023,117039.0613,Real Estate Company
18/03/2023,117039.0613,Real Estate Company
19/03/2023,117039.0613,Real Estate Company
20/03/2023,117039.0613,Real Estate Company
21/03/2023,117039.0613,Real Estate Company
22/03/2023,117039.0613,Real Estate Company
23/03/2023,117039.0613,Real Estate Company
24/03/2023,117039.0613,Real Estate Company
25/03/2023,117039.0613,Real Estate Company
26/03/2023,117039.0613,Real Estate Company
27/03/2023,117039.0613,Real Estate Company
28/03/2023,117039.0613,Real Estate Company
29/03/2023,117039.0613,Real Estate Company
30/03/2023,117039.0613,Real Estate Company
31/03/2023,117039.0613,Real Estate Company
1/4/2023,117039.0613,Real Estate Company
2/4/2023,117039.0613,Real Estate Company
3/4/2023,117039.0613,Real Estate Company
4/4/2023,117039.0613,Real Estate Company
5/4/2023,117039.0613,Real Estate Company
6/4/2023,117039.0613,Real Estate Company
7/4/2023,117039.0613,Real Estate Company
8/4/2023,117039.0613,Real Estate Company
9/4/2023,117039.0613,Real Estate Company
10/4/2023,117039.0613,Real Estate Company
11/4/2023,117039.0613,Real Estate Company
12/4/2023,117039.0613,Real Estate Company
13/04/2023,117039.0613,Real Estate Company
14/04/2023,117039.0613,Real Estate Company
15/04/2023,117039.0613,Real Estate Company
16/04/2023,117039.0613,Real Estate Company
17/04/2023,117039.0613,Real Estate Company
18/04/2023,117039.0613,Real Estate Company
19/04/2023,117039.0613,Real Estate Company
20/04/2023,117039.0613,Real Estate Company
21/04/2023,117039.0613,Real Estate Company
22/04/2023,117039.0613,Real Estate Company
23/04/2023,117039.0613,Real Estate Company
24/04/2023,117039.0613,Real Estate Company
25/04/2023,117039.0613,Real Estate Company
26/04/2023,117039.0613,Real Estate Company
27/04/2023,117039.0613,Real Estate Company
28/04/2023,117039.0613,Real Estate Company
29/04/2023,117039.0613,Real Estate Company
30/04/2023,117039.0613,Real Estate Company
1/5/2023,117039.0613,Real Estate Company
2/5/2023,117039.0613,Real Estate Company
3/5/2023,117039.0613,Real Estate Company
4/5/2023,117039.0613,Real Estate Company
5/5/2023,117039.0613,Real Estate Company
6/5/2023,117039.0613,Real Estate Company
7/5/2023,117039.0613,Real Estate Company
8/5/2023,117039.0613,Real Estate Company
9/5/2023,117039.0613,Real Estate Company
10/5/2023,117039.0613,Real Estate Company
11/5/2023,117039.0613,Real Estate Company
12/5/2023,117039.0613,Real Estate Company
13/05/2023,117039.0613,Real Estate Company
14/05/2023,117039.0613,Real Estate Company
15/05/2023,117039.0613,Real Estate Company
16/05/2023,117039.0613,Real Estate Company
17/05/2023,117039.0613,Real Estate Company
18/05/2023,117039.0613,Real Estate Company
19/05/2023,117039.0613,Real Estate Company
20/05/2023,117039.0613,Real Estate Company
21/05/2023,117039.0613,Real Estate Company
22/05/2023,117039.0613,Real Estate Company
23/05/2023,117039.0613,Real Estate Company
24/05/2023,117039.0613,Real Estate Company
25/05/2023,117039.0613,Real Estate Company
26/05/2023,117039.0613,Real Estate Company
27/05/2023,117039.0613,Real Estate Company
28/05/2023,117039.0613,Real Estate Company
29/05/2023,117039.0613,Real Estate Company
30/05/2023,117039.0613,Real Estate Company
31/05/2023,117039.0613,Real Estate Company
1/6/2023,117039.0613,Real Estate Company
2/6/2023,117039.0613,Real Estate Company
3/6/2023,117039.0613,Real Estate Company
4/6/2023,117039.0613,Real Estate Company
5/6/2023,117039.0613,Real Estate Company
6/6/2023,117039.0613,Real Estate Company
7/6/2023,117039.0613,Real Estate Company
8/6/2023,117039.0613,Real Estate Company
9/6/2023,117039.0613,Real Estate Company
10/6/2023,117039.0613,Real Estate Company
11/6/2023,117039.0613,Real Estate Company
12/6/2023,117039.0613,Real Estate Company
13/06/2023,117039.0613,Real Estate Company
14/06/2023,117039.0613,Real Estate Company
15/06/2023,117039.0613,Real Estate Company
16/06/2023,117039.0613,Real Estate Company
17/06/2023,117039.0613,Real Estate Company
18/06/2023,117039.0613,Real Estate Company
19/05/2021,100000,VC Company
20/05/2021,100000,VC Company
21/05/2021,100000,VC Company
22/05/2021,100000,VC Company
23/05/2021,100000,VC Company
24/05/2021,100000,VC Company
25/05/2021,100000,VC Company
26/05/2021,100000,VC Company
27/05/2021,100000,VC Company
28/05/2021,100000,VC Company
29/05/2021,100000,VC Company
30/05/2021,100000,VC Company
31/05/2021,100000,VC Company
1/6/2021,100000,VC Company
2/6/2021,100000,VC Company
3/6/2021,100000,VC Company
4/6/2021,100000,VC Company
5/6/2021,100000,VC Company
6/6/2021,100000,VC Company
7/6/2021,100000,VC Company
8/6/2021,100000,VC Company
9/6/2021,100000,VC Company
10/6/2021,100000,VC Company
11/6/2021,100000,VC Company
12/6/2021,100000,VC Company
13/06/2021,100000,VC Company
14/06/2021,100000,VC Company
15/06/2021,100000,VC Company
16/06/2021,100000,VC Company
17/06/2021,100000,VC Company
18/06/2021,100000,VC Company
19/06/2021,100000,VC Company
20/06/2021,100000,VC Company
21/06/2021,100000,VC Company
22/06/2021,100000,VC Company
23/06/2021,100000,VC Company
24/06/2021,100000,VC Company
25/06/2021,100000,VC Company
26/06/2021,100000,VC Company
27/06/2021,100000,VC Company
28/06/2021,100000,VC Company
29/06/2021,100000,VC Company
30/06/2021,109484.1629,VC Company
1/7/2021,109484.1629,VC Company
2/7/2021,109484.1629,VC Company
3/7/2021,109484.1629,VC Company
4/7/2021,109484.1629,VC Company
5/7/2021,109484.1629,VC Company
6/7/2021,109484.1629,VC Company
7/7/2021,109484.1629,VC Company
